food_name,category,serving_weight_g,cooking_method,protein_g,carbs_g,fat_g,fiber_g,sugar_g,water_pct,calories
Mushrooms,Vegetables,300.0,steamed,9.3,9.9,0.89,3.0,6.0,97.0,77.7
Mushrooms,Vegetables,300.0,grilled,9.25,9.85,0.82,3.0,6.0,78.1,76.9
Mushrooms,Vegetables,300.0,baked,9.19,9.79,0.84,3.0,6.0,80.4,76.4
Mushrooms,Vegetables,300.0,fried,9.17,9.77,1.62,3.0,6.0,63.8,84.8
Mushrooms,Vegetables,300.0,deep_fried,9.19,9.78,2.02,3.0,6.0,54.8,89.6
Mushrooms,Vegetables,400.0,raw,12.42,13.23,1.2,4.0,8.0,92.6,104.1
Mushrooms,Vegetables,400.0,boiled,12.45,13.25,1.18,4.0,8.0,99.0,103.8
Mushrooms,Vegetables,400.0,steamed,12.25,13.04,1.16,4.0,8.0,95.9,101.7
Mushrooms,Vegetables,400.0,grilled,12.48,13.29,1.12,4.0,8.0,79.1,104.4
Mushrooms,Vegetables,400.0,baked,12.36,13.15,1.13,4.0,8.0,81.0,103.0
Mushrooms,Vegetables,400.0,fried,12.41,13.21,2.22,4.0,8.0,64.8,115.6
Mushrooms,Vegetables,400.0,deep_fried,12.55,13.36,2.83,4.0,8.0,56.1,124.0
Mushrooms,Vegetables,500.0,raw,15.6,16.61,1.52,5.0,10.0,93.0,131.1
Mushrooms,Vegetables,500.0,boiled,15.47,16.47,1.46,5.0,10.0,99.0,128.7
Mushrooms,Vegetables,500.0,steamed,15.4,16.39,1.47,5.0,10.0,96.4,128.2
Mushrooms,Vegetables,500.0,grilled,15.25,16.23,1.34,5.0,10.0,77.3,126.2
Mushrooms,Vegetables,500.0,baked,15.42,16.41,1.41,5.0,10.0,80.9,128.4
Mushrooms,Vegetables,500.0,fried,15.48,16.47,2.77,5.0,10.0,64.6,144.0
Mushrooms,Vegetables,500.0,deep_fried,15.39,16.38,3.4,5.0,10.0,55.0,150.4
Asparagus,Vegetables,30.0,raw,0.66,1.17,0.03,0.63,0.57,93.1,6.3
Asparagus,Vegetables,30.0,boiled,0.66,1.17,0.03,0.63,0.57,99.0,6.3
Asparagus,Vegetables,30.0,steamed,0.66,1.17,0.03,0.63,0.57,97.7,6.3
Asparagus,Vegetables,30.0,grilled,0.66,1.16,0.03,0.63,0.57,78.8,6.3
Asparagus,Vegetables,30.0,baked,0.66,1.17,0.03,0.63,0.57,82.1,6.3
Asparagus,Vegetables,30.0,fried,0.66,1.17,0.06,0.63,0.57,65.5,6.8
Asparagus,Vegetables,30.0,deep_fried,0.65,1.16,0.07,0.63,0.57,55.5,6.9
Asparagus,Vegetables,50.0,raw,1.11,1.97,0.05,1.05,0.95,94.2,10.7
Asparagus,Vegetables,50.0,boiled,1.1,1.95,0.05,1.05,0.95,99.0,10.5
Asparagus,Vegetables,50.0,steamed,1.1,1.95,0.05,1.05,0.95,97.9,10.5
Asparagus,Vegetables,50.0,grilled,1.11,1.96,0.05,1.05,0.95,79.6,10.6
Asparagus,Vegetables,50.0,baked,1.1,1.95,0.05,1.05,0.95,82.2,10.5
Asparagus,Vegetables,50.0,fried,1.11,1.96,0.09,1.05,0.95,65.7,11.3
Asparagus,Vegetables,50.0,deep_fried,1.1,1.95,0.12,1.05,0.95,56.0,11.7
Asparagus,Vegetables,75.0,raw,1.64,2.91,0.07,1.58,1.42,92.8,15.6
Asparagus,Vegetables,75.0,boiled,1.65,2.93,0.07,1.58,1.42,99.0,15.7
Asparagus,Vegetables,75.0,steamed,1.64,2.9,0.07,1.58,1.42,97.0,15.5
Asparagus,Vegetables,75.0,grilled,1.65,2.93,0.07,1.58,1.42,79.3,15.8
Asparagus,Vegetables,75.0,baked,1.65,2.92,0.07,1.58,1.42,82.0,15.7
Asparagus,Vegetables,75.0,fried,1.65,2.92,0.14,1.58,1.42,65.1,16.8
Asparagus,Vegetables,75.0,deep_fried,1.65,2.92,0.17,1.58,1.42,55.9,17.4
Asparagus,Vegetables,100.0,raw,2.17,3.84,0.1,2.1,1.9,91.9,20.6
Asparagus,Vegetables,100.0,boiled,2.19,3.88,0.1,2.1,1.9,99.0,20.8
Asparagus,Vegetables,100.0,steamed,2.2,3.9,0.1,2.1,1.9,97.9,21.0
Asparagus,Vegetables,100.0,grilled,2.2,3.9,0.09,2.1,1.9,79.3,21.0
Asparagus,Vegetables,100.0,baked,2.18,3.87,0.09,2.1,1.9,81.4,20.7
Asparagus,Vegetables,100.0,fried,2.22,3.94,0.19,2.1,1.9,65.9,22.8
Asparagus,Vegetables,100.0,deep_fried,2.19,3.87,0.23,2.1,1.9,55.6,23.0
Asparagus,Vegetables,150.0,raw,3.32,5.89,0.15,3.15,2.85,93.9,31.8
Asparagus,Vegetables,150.0,boiled,3.31,5.87,0.15,3.15,2.85,99.0,31.5
Asparagus,Vegetables,150.0,steamed,3.28,5.82,0.15,3.15,2.85,97.4,31.2
Asparagus,Vegetables,150.0,grilled,3.34,5.93,0.14,3.15,2.85,80.3,32.2
Asparagus,Vegetables,150.0,baked,3.27,5.8,0.14,3.15,2.85,81.3,31.1
Asparagus,Vegetables,150.0,fried,3.32,5.89,0.28,3.15,2.85,65.7,34.0
Asparagus,Vegetables,150.0,deep_fried,3.32,5.89,0.35,3.15,2.85,56.3,35.2
Asparagus,Vegetables,200.0,raw,4.38,7.76,0.2,4.2,3.8,92.7,41.7
Asparagus,Vegetables,200.0,boiled,4.45,7.88,0.2,4.2,3.8,99.0,42.5
Asparagus,Vegetables,200.0,steamed,4.39,7.79,0.2,4.2,3.8,97.7,41.9
Asparagus,Vegetables,200.0,grilled,4.41,7.82,0.18,4.2,3.8,79.4,42.2
Asparagus,Vegetables,200.0,baked,4.41,7.82,0.19,4.2,3.8,82.2,42.2
Asparagus,Vegetables,200.0,fried,4.4,7.79,0.37,4.2,3.8,65.2,44.8
Asparagus,Vegetables,200.0,deep_fried,4.43,7.85,0.47,4.2,3.8,56.3,46.9
Asparagus,Vegetables,250.0,raw,5.53,9.81,0.25,5.25,4.75,93.8,53.0
Asparagus,Vegetables,250.0,boiled,5.43,9.62,0.24,5.25,4.75,99.0,51.2
Asparagus,Vegetables,250.0,steamed,5.55,9.85,0.25,5.25,4.75,98.8,53.2
Asparagus,Vegetables,250.0,grilled,5.43,9.63,0.22,5.25,4.75,78.2,51.5
Asparagus,Vegetables,250.0,baked,5.54,9.83,0.24,5.25,4.75,82.7,53.2
Asparagus,Vegetables,250.0,fried,5.55,9.83,0.47,5.25,4.75,65.8,56.8
Asparagus,Vegetables,250.0,deep_fried,5.45,9.67,0.57,5.25,4.75,55.5,57.3
Asparagus,Vegetables,300.0,raw,6.58,11.66,0.3,6.3,5.7,92.9,62.7
Asparagus,Vegetables,300.0,boiled,6.55,11.6,0.29,6.3,5.7,99.0,62.0
Asparagus,Vegetables,300.0,steamed,6.59,11.68,0.3,6.3,5.7,97.7,62.8
Asparagus,Vegetables,300.0,grilled,6.58,11.67,0.27,6.3,5.7,79.0,62.8
Asparagus,Vegetables,300.0,baked,6.64,11.77,0.29,6.3,5.7,82.5,63.7
Asparagus,Vegetables,300.0,fried,6.66,11.81,0.57,6.3,5.7,65.9,68.3
Asparagus,Vegetables,300.0,deep_fried,6.67,11.82,0.7,6.3,5.7,56.5,70.7
Asparagus,Vegetables,400.0,raw,8.76,15.53,0.4,8.4,7.6,92.8,83.5
Asparagus,Vegetables,400.0,boiled,8.79,15.58,0.39,8.4,7.6,99.0,83.5
Asparagus,Vegetables,400.0,steamed,8.69,15.4,0.39,8.4,7.6,96.6,82.3
Asparagus,Vegetables,400.0,grilled,8.75,15.51,0.36,8.4,7.6,78.7,83.3
Asparagus,Vegetables,400.0,baked,8.86,15.71,0.39,8.4,7.6,82.6,85.0
Asparagus,Vegetables,400.0,fried,8.91,15.79,0.76,8.4,7.6,66.0,91.5
Asparagus,Vegetables,400.0,deep_fried,8.72,15.46,0.9,8.4,7.6,55.4,91.5
Asparagus,Vegetables,500.0,raw,10.95,19.41,0.5,10.5,9.5,92.8,104.4
Asparagus,Vegetables,500.0,boiled,11.0,19.5,0.49,10.5,9.5,99.0,104.6
Asparagus,Vegetables,500.0,steamed,11.02,19.54,0.5,10.5,9.5,98.1,105.2
Asparagus,Vegetables,500.0,grilled,10.93,19.38,0.45,10.5,9.5,78.7,104.1
Asparagus,Vegetables,500.0,baked,11.03,19.56,0.48,10.5,9.5,82.3,105.6
Asparagus,Vegetables,500.0,fried,10.96,19.43,0.92,10.5,9.5,65.0,111.6
Asparagus,Vegetables,500.0,deep_fried,11.0,19.5,1.15,10.5,9.5,55.9,116.0
Zucchini,Vegetables,30.0,raw,0.36,0.93,0.09,0.3,0.75,95.2,5.4
Zucchini,Vegetables,30.0,boiled,0.36,0.93,0.09,0.3,0.75,99.0,5.3
Zucchini,Vegetables,30.0,steamed,0.36,0.93,0.09,0.3,0.75,99.0,5.3
Zucchini,Vegetables,30.0,grilled,0.36,0.93,0.08,0.3,0.75,80.5,5.3
Zucchini,Vegetables,30.0,baked,0.36,0.93,0.09,0.3,0.75,83.4,5.4
Zucchini,Vegetables,30.0,fried,0.36,0.93,0.17,0.3,0.75,66.2,6.2
Zucchini,Vegetables,30.0,deep_fried,0.36,0.93,0.21,0.3,0.75,56.8,6.6
Zucchini,Vegetables,50.0,raw,0.61,1.57,0.15,0.5,1.25,95.9,9.1
Zucchini,Vegetables,50.0,boiled,0.6,1.56,0.15,0.5,1.25,99.0,8.9
Zucchini,Vegetables,50.0,steamed,0.6,1.55,0.15,0.5,1.25,99.0,8.9
Zucchini,Vegetables,50.0,grilled,0.6,1.56,0.14,0.5,1.25,81.0,8.9
Zucchini,Vegetables,50.0,baked,0.6,1.55,0.14,0.5,1.25,83.2,8.8
Zucchini,Vegetables,50.0,fried,0.61,1.56,0.28,0.5,1.25,66.9,10.4
Zucchini,Vegetables,50.0,deep_fried,0.6,1.55,0.35,0.5,1.25,57.0,11.1
Zucchini,Vegetables,75.0,raw,0.9,2.32,0.22,0.75,1.88,94.7,13.3
Zucchini,Vegetables,75.0,boiled,0.9,2.33,0.22,0.75,1.88,99.0,13.3
Zucchini,Vegetables,75.0,steamed,0.89,2.3,0.22,0.75,1.88,98.4,13.1
Zucchini,Vegetables,75.0,grilled,0.89,2.31,0.2,0.75,1.88,79.9,13.1
Zucchini,Vegetables,75.0,baked,0.89,2.3,0.21,0.75,1.88,82.7,13.1
Zucchini,Vegetables,75.0,fried,0.9,2.33,0.42,0.75,1.88,66.4,15.5
Zucchini,Vegetables,75.0,deep_fried,0.91,2.36,0.53,0.75,1.88,57.6,16.9
Zucchini,Vegetables,100.0,raw,1.22,3.15,0.31,1.0,2.5,96.4,18.3
Zucchini,Vegetables,100.0,boiled,1.21,3.11,0.3,1.0,2.5,99.0,17.9
Zucchini,Vegetables,100.0,steamed,1.2,3.11,0.3,1.0,2.5,99.0,17.9
Zucchini,Vegetables,100.0,grilled,1.18,3.06,0.27,1.0,2.5,79.5,17.3
Zucchini,Vegetables,100.0,baked,1.2,3.09,0.28,1.0,2.5,83.1,17.6
Zucchini,Vegetables,100.0,fried,1.19,3.08,0.55,1.0,2.5,66.0,20.4
Zucchini,Vegetables,100.0,deep_fried,1.19,3.09,0.68,1.0,2.5,56.6,21.8
Zucchini,Vegetables,150.0,raw,1.8,4.64,0.45,1.5,3.75,94.7,26.7
Zucchini,Vegetables,150.0,boiled,1.79,4.63,0.44,1.5,3.75,99.0,26.4
Zucchini,Vegetables,150.0,steamed,1.77,4.58,0.43,1.5,3.75,98.1,26.0
Zucchini,Vegetables,150.0,grilled,1.81,4.68,0.42,1.5,3.75,81.0,26.8
Zucchini,Vegetables,150.0,baked,1.79,4.61,0.42,1.5,3.75,82.8,26.3
Zucchini,Vegetables,150.0,fried,1.8,4.66,0.84,1.5,3.75,66.5,30.9
Zucchini,Vegetables,150.0,deep_fried,1.83,4.72,1.07,1.5,3.75,57.8,33.9
Zucchini,Vegetables,200.0,raw,2.38,6.16,0.59,2.0,5.0,94.1,35.3
Zucchini,Vegetables,200.0,boiled,2.35,6.08,0.57,2.0,5.0,99.0,34.4
Zucchini,Vegetables,200.0,steamed,2.39,6.19,0.59,2.0,5.0,99.0,35.4
Zucchini,Vegetables,200.0,grilled,2.42,6.25,0.56,2.0,5.0,81.2,35.8
Zucchini,Vegetables,200.0,baked,2.44,6.29,0.59,2.0,5.0,84.6,36.3
Zucchini,Vegetables,200.0,fried,2.38,6.14,1.09,2.0,5.0,65.7,40.5
Zucchini,Vegetables,200.0,deep_fried,2.41,6.22,1.39,2.0,5.0,57.1,44.3
Zucchini,Vegetables,250.0,raw,2.99,7.72,0.74,2.5,6.25,94.5,44.3
Zucchini,Vegetables,250.0,boiled,3.0,7.74,0.73,2.5,6.25,99.0,44.2
Zucchini,Vegetables,250.0,steamed,3.06,7.9,0.77,2.5,6.25,99.0,45.8
Zucchini,Vegetables,250.0,grilled,2.97,7.66,0.67,2.5,6.25,79.7,43.4
Zucchini,Vegetables,250.0,baked,3.01,7.76,0.72,2.5,6.25,83.6,44.5
Zucchini,Vegetables,250.0,fried,3.01,7.78,1.4,2.5,6.25,66.6,51.7
Zucchini,Vegetables,250.0,deep_fried,3.02,7.81,1.75,2.5,6.25,57.3,55.7
Zucchini,Vegetables,300.0,raw,3.6,9.31,0.9,3.0,7.5,94.9,53.5
Zucchini,Vegetables,300.0,boiled,3.61,9.32,0.89,3.0,7.5,99.0,53.4
Zucchini,Vegetables,300.0,steamed,3.59,9.27,0.89,3.0,7.5,99.0,53.1
Zucchini,Vegetables,300.0,grilled,3.61,9.32,0.83,3.0,7.5,80.7,53.3
Zucchini,Vegetables,300.0,baked,3.59,9.28,0.85,3.0,7.5,83.2,53.0
Zucchini,Vegetables,300.0,fried,3.62,9.34,1.68,3.0,7.5,66.7,62.1
Zucchini,Vegetables,300.0,deep_fried,3.59,9.27,2.06,3.0,7.5,56.7,65.7
Zucchini,Vegetables,400.0,raw,4.81,12.44,1.21,4.0,10.0,95.1,71.7
Zucchini,Vegetables,400.0,boiled,4.8,12.4,1.18,4.0,10.0,99.0,70.9
Zucchini,Vegetables,400.0,steamed,4.84,12.5,1.21,4.0,10.0,99.0,72.0
Zucchini,Vegetables,400.0,grilled,4.8,12.4,1.1,4.0,10.0,80.5,70.7
Zucchini,Vegetables,400.0,baked,4.74,12.24,1.11,4.0,10.0,82.3,69.5
Zucchini,Vegetables,400.0,fried,4.85,12.52,2.26,4.0,10.0,67.0,83.5
Zucchini,Vegetables,400.0,deep_fried,4.77,12.32,2.72,4.0,10.0,56.5,87.1
Zucchini,Vegetables,500.0,raw,5.97,15.42,1.49,5.0,12.5,94.3,88.5
Zucchini,Vegetables,500.0,boiled,5.97,15.43,1.46,5.0,12.5,99.0,87.9
Zucchini,Vegetables,500.0,steamed,6.06,15.66,1.52,5.0,12.5,99.0,90.4
Zucchini,Vegetables,500.0,grilled,5.9,15.25,1.34,5.0,12.5,79.3,86.3
Zucchini,Vegetables,500.0,baked,6.14,15.86,1.49,5.0,12.5,85.4,92.0
Zucchini,Vegetables,500.0,fried,6.05,15.62,2.82,5.0,12.5,66.9,104.1
Zucchini,Vegetables,500.0,deep_fried,6.01,15.53,3.46,5.0,12.5,57.0,110.3
Green Peas,Vegetables,30.0,raw,1.62,4.35,0.12,1.53,1.71,78.9,22.1
Green Peas,Vegetables,30.0,boiled,1.62,4.36,0.12,1.53,1.71,90.9,22.1
Green Peas,Vegetables,30.0,steamed,1.63,4.37,0.12,1.53,1.71,83.2,22.2
Green Peas,Vegetables,30.0,grilled,1.63,4.37,0.11,1.53,1.71,67.4,22.3
Green Peas,Vegetables,30.0,baked,1.63,4.37,0.11,1.53,1.71,69.7,22.2
Green Peas,Vegetables,30.0,fried,1.62,4.35,0.22,1.53,1.71,55.3,23.8
Green Peas,Vegetables,30.0,deep_fried,1.62,4.34,0.28,1.53,1.71,47.3,24.7
Green Peas,Vegetables,50.0,raw,2.7,7.24,0.2,2.55,2.85,78.8,36.8
Green Peas,Vegetables,50.0,boiled,2.7,7.24,0.2,2.55,2.85,90.6,36.6
Green Peas,Vegetables,50.0,steamed,2.72,7.31,0.2,2.55,2.85,83.5,37.2
Green Peas,Vegetables,50.0,grilled,2.71,7.28,0.19,2.55,2.85,67.4,37.1
Green Peas,Vegetables,50.0,baked,2.64,7.09,0.18,2.55,2.85,67.9,35.6
Green Peas,Vegetables,50.0,fried,2.71,7.29,0.37,2.55,2.85,55.5,39.9
Green Peas,Vegetables,50.0,deep_fried,2.7,7.26,0.46,2.55,2.85,47.4,41.3
Green Peas,Vegetables,75.0,raw,4.05,10.87,0.3,3.82,4.28,78.9,55.2
Green Peas,Vegetables,75.0,boiled,4.04,10.84,0.29,3.82,4.28,90.5,54.7
Green Peas,Vegetables,75.0,steamed,4.08,10.97,0.3,3.82,4.28,83.5,55.8
Green Peas,Vegetables,75.0,grilled,4.08,10.95,0.28,3.82,4.28,67.5,55.9
Green Peas,Vegetables,75.0,baked,4.03,10.81,0.28,3.82,4.28,69.0,54.8
Green Peas,Vegetables,75.0,fried,4.06,10.91,0.56,3.82,4.28,55.4,59.8
Green Peas,Vegetables,75.0,deep_fried,4.02,10.8,0.68,3.82,4.28,47.0,61.2
Green Peas,Vegetables,100.0,raw,5.34,14.35,0.39,5.1,5.7,78.1,72.5
Green Peas,Vegetables,100.0,boiled,5.37,14.43,0.39,5.1,5.7,90.3,72.7
Green Peas,Vegetables,100.0,steamed,5.43,14.59,0.4,5.1,5.7,83.4,74.1
Green Peas,Vegetables,100.0,grilled,5.44,14.6,0.37,5.1,5.7,67.5,74.4
Green Peas,Vegetables,100.0,baked,5.42,14.56,0.38,5.1,5.7,69.7,74.1
Green Peas,Vegetables,100.0,fried,5.43,14.58,0.75,5.1,5.7,55.5,80.0
Green Peas,Vegetables,100.0,deep_fried,5.42,14.56,0.93,5.1,5.7,47.5,83.0
Green Peas,Vegetables,150.0,raw,8.06,21.65,0.59,7.65,8.55,78.5,109.7
Green Peas,Vegetables,150.0,boiled,8.13,21.82,0.59,7.65,8.55,91.0,110.4
Green Peas,Vegetables,150.0,steamed,8.15,21.88,0.6,7.65,8.55,83.3,111.2
Green Peas,Vegetables,150.0,grilled,8.15,21.87,0.56,7.65,8.55,67.4,111.5
Green Peas,Vegetables,150.0,baked,8.17,21.94,0.58,7.65,8.55,70.1,111.9
Green Peas,Vegetables,150.0,fried,8.14,21.87,1.12,7.65,8.55,55.5,120.0
Green Peas,Vegetables,150.0,deep_fried,8.12,21.81,1.39,7.65,8.55,47.5,124.2
Green Peas,Vegetables,200.0,raw,10.89,29.23,0.81,10.2,11.4,79.5,149.0
Green Peas,Vegetables,200.0,boiled,10.8,28.99,0.78,10.2,11.4,90.7,146.4
Green Peas,Vegetables,200.0,steamed,10.73,28.81,0.78,10.2,11.4,82.3,145.5
Green Peas,Vegetables,200.0,grilled,10.79,28.96,0.73,10.2,11.4,67.0,147.1
Green Peas,Vegetables,200.0,baked,10.74,28.84,0.75,10.2,11.4,69.0,146.1
Green Peas,Vegetables,200.0,fried,10.75,28.85,1.47,10.2,11.4,55.0,157.6
Green Peas,Vegetables,200.0,deep_fried,10.79,28.97,1.84,10.2,11.4,47.3,164.7
Green Peas,Vegetables,250.0,raw,13.42,36.03,0.99,12.75,14.25,78.4,182.5
Green Peas,Vegetables,250.0,boiled,13.47,36.17,0.98,12.75,14.25,90.5,182.6
Green Peas,Vegetables,250.0,steamed,13.31,35.74,0.96,12.75,14.25,81.7,179.8
Green Peas,Vegetables,250.0,grilled,13.52,36.31,0.92,12.75,14.25,67.2,184.7
Green Peas,Vegetables,250.0,baked,13.5,36.25,0.95,12.75,14.25,69.4,184.2
Green Peas,Vegetables,250.0,fried,13.42,36.03,1.83,12.75,14.25,54.9,196.7
Green Peas,Vegetables,250.0,deep_fried,13.57,36.43,2.32,12.75,14.25,47.6,207.7
Green Peas,Vegetables,300.0,raw,16.31,43.81,1.22,15.3,17.1,79.5,223.3
Green Peas,Vegetables,300.0,boiled,16.0,42.98,1.15,15.3,17.1,89.6,215.8
Green Peas,Vegetables,300.0,steamed,16.11,43.25,1.17,15.3,17.1,82.4,218.5
Green Peas,Vegetables,300.0,grilled,16.11,43.25,1.09,15.3,17.1,66.7,219.2
Green Peas,Vegetables,300.0,baked,16.09,43.19,1.12,15.3,17.1,68.9,218.7
Green Peas,Vegetables,300.0,fried,16.3,43.77,2.25,15.3,17.1,55.6,240.3
Green Peas,Vegetables,300.0,deep_fried,16.18,43.44,2.75,15.3,17.1,47.3,246.9
Green Peas,Vegetables,400.0,raw,21.56,57.88,1.59,20.4,22.8,78.7,293.7
Green Peas,Vegetables,400.0,boiled,21.28,57.13,1.52,20.4,22.8,89.4,286.5
Green Peas,Vegetables,400.0,steamed,21.7,58.28,1.6,20.4,22.8,83.2,296.0
Green Peas,Vegetables,400.0,grilled,21.4,57.46,1.44,20.4,22.8,66.4,290.7
Green Peas,Vegetables,400.0,baked,21.61,58.03,1.52,20.4,22.8,69.5,294.9
Green Peas,Vegetables,400.0,fried,21.64,58.12,2.97,20.4,22.8,55.3,318.4
Green Peas,Vegetables,400.0,deep_fried,21.82,58.59,3.76,20.4,22.8,47.8,334.9
Green Peas,Vegetables,500.0,raw,26.73,71.79,1.96,25.5,28.5,78.1,362.8
Green Peas,Vegetables,500.0,boiled,26.39,70.86,1.87,25.5,28.5,88.7,354.0
Green Peas,Vegetables,500.0,steamed,27.04,72.6,1.99,25.5,28.5,83.0,368.2
Green Peas,Vegetables,500.0,grilled,27.36,73.48,1.89,25.5,28.5,68.0,375.9
Green Peas,Vegetables,500.0,baked,27.25,73.17,1.94,25.5,28.5,70.1,373.4
Green Peas,Vegetables,500.0,fried,27.04,72.61,3.71,25.5,28.5,55.3,397.7
Green Peas,Vegetables,500.0,deep_fried,26.9,72.23,4.57,25.5,28.5,47.2,410.2
White Rice (Cooked),Grains,30.0,raw,0.81,8.51,0.09,0.12,0.03,68.8,38.0
White Rice (Cooked),Grains,30.0,boiled,0.8,8.4,0.09,0.12,0.03,78.1,37.2
White Rice (Cooked),Grains,30.0,steamed,0.81,8.49,0.09,0.12,0.03,72.1,37.9
White Rice (Cooked),Grains,30.0,grilled,0.81,8.49,0.08,0.12,0.03,58.4,38.0
White Rice (Cooked),Grains,30.0,baked,0.82,8.53,0.09,0.12,0.03,60.7,38.3
White Rice (Cooked),Grains,30.0,fried,0.83,8.64,0.17,0.12,0.03,48.9,40.9
White Rice (Cooked),Grains,30.0,deep_fried,0.81,8.48,0.21,0.12,0.03,41.2,41.1
White Rice (Cooked),Grains,50.0,raw,1.34,14.05,0.15,0.2,0.05,68.1,62.6
White Rice (Cooked),Grains,50.0,boiled,1.35,14.1,0.15,0.2,0.05,78.6,62.7
White Rice (Cooked),Grains,50.0,steamed,1.33,13.91,0.14,0.2,0.05,70.9,61.6
White Rice (Cooked),Grains,50.0,grilled,1.34,14.03,0.14,0.2,0.05,57.8,62.7
White Rice (Cooked),Grains,50.0,baked,1.35,14.06,0.14,0.2,0.05,60.0,62.8
White Rice (Cooked),Grains,50.0,fried,1.34,14.04,0.28,0.2,0.05,47.7,66.0
White Rice (Cooked),Grains,50.0,deep_fried,1.35,14.12,0.35,0.2,0.05,41.1,68.3
White Rice (Cooked),Grains,75.0,raw,2.01,21.02,0.22,0.3,0.08,68.0,93.6
White Rice (Cooked),Grains,75.0,boiled,2.04,21.33,0.22,0.3,0.08,79.3,95.0
White Rice (Cooked),Grains,75.0,steamed,2.03,21.15,0.22,0.3,0.08,71.8,94.2
White Rice (Cooked),Grains,75.0,grilled,2.02,21.15,0.21,0.3,0.08,58.1,94.6
White Rice (Cooked),Grains,75.0,baked,2.02,21.1,0.21,0.3,0.08,60.0,94.2
White Rice (Cooked),Grains,75.0,fried,2.03,21.17,0.42,0.3,0.08,47.9,99.7
White Rice (Cooked),Grains,75.0,deep_fried,2.04,21.28,0.52,0.3,0.08,41.3,103.1
White Rice (Cooked),Grains,100.0,raw,2.68,28.02,0.3,0.4,0.1,68.0,124.8
White Rice (Cooked),Grains,100.0,boiled,2.69,28.06,0.29,0.4,0.1,78.3,124.5
White Rice (Cooked),Grains,100.0,steamed,2.69,28.14,0.3,0.4,0.1,71.7,125.3
White Rice (Cooked),Grains,100.0,grilled,2.67,27.92,0.27,0.4,0.1,57.6,124.5
White Rice (Cooked),Grains,100.0,baked,2.68,28.03,0.28,0.4,0.1,59.8,125.0
White Rice (Cooked),Grains,100.0,fried,2.69,28.1,0.55,0.4,0.1,47.7,132.0
White Rice (Cooked),Grains,100.0,deep_fried,2.72,28.38,0.7,0.4,0.1,41.3,137.5
White Rice (Cooked),Grains,150.0,raw,4.06,42.38,0.45,0.6,0.15,68.5,189.3
White Rice (Cooked),Grains,150.0,boiled,4.06,42.36,0.44,0.6,0.15,78.8,188.3
White Rice (Cooked),Grains,150.0,steamed,4.08,42.57,0.45,0.6,0.15,72.3,190.1
White Rice (Cooked),Grains,150.0,grilled,4.05,42.26,0.41,0.6,0.15,58.1,189.0
White Rice (Cooked),Grains,150.0,baked,4.06,42.42,0.43,0.6,0.15,60.4,189.8
White Rice (Cooked),Grains,150.0,fried,4.05,42.27,0.83,0.6,0.15,47.8,198.8
White Rice (Cooked),Grains,150.0,deep_fried,4.06,42.38,1.04,0.6,0.15,41.1,205.1
White Rice (Cooked),Grains,200.0,raw,5.38,56.15,0.59,0.8,0.2,68.1,250.2
White Rice (Cooked),Grains,200.0,boiled,5.3,55.37,0.57,0.8,0.2,77.2,244.5
White Rice (Cooked),Grains,200.0,steamed,5.39,56.34,0.59,0.8,0.2,71.7,250.9
White Rice (Cooked),Grains,200.0,grilled,5.46,57.0,0.56,0.8,0.2,58.8,255.9
White Rice (Cooked),Grains,200.0,baked,5.44,56.79,0.58,0.8,0.2,60.6,254.5
White Rice (Cooked),Grains,200.0,fried,5.44,56.81,1.13,0.8,0.2,48.2,267.9
White Rice (Cooked),Grains,200.0,deep_fried,5.45,56.92,1.41,0.8,0.2,41.4,276.1
White Rice (Cooked),Grains,250.0,raw,6.75,70.55,0.75,1.0,0.25,68.4,314.9
White Rice (Cooked),Grains,250.0,boiled,6.76,70.6,0.74,1.0,0.25,78.8,313.9
White Rice (Cooked),Grains,250.0,steamed,6.72,70.17,0.74,1.0,0.25,71.5,312.1
White Rice (Cooked),Grains,250.0,grilled,6.73,70.33,0.69,1.0,0.25,58.0,314.5
White Rice (Cooked),Grains,250.0,baked,6.78,70.83,0.72,1.0,0.25,60.5,317.1
White Rice (Cooked),Grains,250.0,fried,6.81,71.14,1.41,1.0,0.25,48.3,335.6
White Rice (Cooked),Grains,250.0,deep_fried,6.74,70.43,1.72,1.0,0.25,41.0,340.4
White Rice (Cooked),Grains,300.0,raw,8.07,84.31,0.89,1.2,0.3,68.2,375.8
White Rice (Cooked),Grains,300.0,boiled,8.1,84.6,0.88,1.2,0.3,78.7,375.9
White Rice (Cooked),Grains,300.0,steamed,8.14,84.98,0.9,1.2,0.3,72.1,379.2
White Rice (Cooked),Grains,300.0,grilled,8.01,83.68,0.81,1.2,0.3,57.5,373.1
White Rice (Cooked),Grains,300.0,baked,7.96,83.14,0.83,1.2,0.3,59.2,369.5
White Rice (Cooked),Grains,300.0,fried,8.07,84.25,1.65,1.2,0.3,47.7,395.8
White Rice (Cooked),Grains,300.0,deep_fried,8.03,83.83,2.03,1.2,0.3,40.7,404.2
White Rice (Cooked),Grains,400.0,raw,10.76,112.37,1.19,1.6,0.4,68.1,500.9
White Rice (Cooked),Grains,400.0,boiled,10.79,112.67,1.17,1.6,0.4,78.6,500.4
White Rice (Cooked),Grains,400.0,steamed,10.76,112.42,1.18,1.6,0.4,71.6,500.2
